wake,estimatedSleep,coffee,actualSleep
24300,9.0,4.0,36200
18000,7.25,4.0,29879
18900,10.0,1.0,37367
19800,5.0,1.0,19216
18000,5.25,1.0,20229
26100,8.5,1.0,31890
21600,6.0,3.0,24712
33300,8.5,4.0,34597
24300,7.25,1.0,27435
6300,8.5,1.0,31950
29700,5.75,9.0,28805
20700,5.75,2.0,22952
28800,7.5,1.0,28254
74700,6.5,5.0,28140
26100,6.75,1.0,25620
19800,7.5,6.0,32072
27000,8.5,1.0,31933
31500,5.5,1.0,21101
15300,5.25,4.0,22596
22500,9.75,7.0,41116
27900,8.75,1.0,32810
35100,6.5,4.0,27375
26100,6.75,7.0,30105
27900,7.0,1.0,26553
30600,8.5,6.0,36403
23400,8.25,5.0,34666
27900,8.75,1.0,32825
21600,8.0,3.0,31976
32400,7.75,1.0,29257
21600,10.0,1.0,37335
25200,8.5,6.0,35777
30600,5.25,7.0,25542
48600,9.25,2.0,35593
26100,7.5,1.0,28288
27000,8.25,1.0,30982
26100,5.25,3.0,21991
29700,8.25,3.0,32740
27000,6.25,3.0,25479
33300,5.5,10.0,28011
27900,7.25,8.0,32856
36900,7.0,2.0,27219
27000,9.5,9.0,41814
54000,7.25,2.0,28192
18000,9.0,2.0,34385
31500,7.75,1.0,29202
23400,7.75,1.0,29151
28800,7.5,3.0,29954
22500,5.5,2.0,21880
23400,8.75,6.0,36919
49500,6.25,7.0,29026
23400,7.0,1.0,26514
54000,9.75,3.0,38030
18900,10.0,3.0,38763
57600,5.0,1.0,19321
33300,9.25,1.0,34590
28800,6.5,10.0,32805
32400,5.0,3.0,21114
5400,6.25,8.0,30056
2700,5.5,2.0,21783
18900,7.5,1.0,28236
27000,8.25,3.0,32604
19800,8.5,5.0,35286
27000,6.5,1.0,24771
26100,5.25,4.0,22980
52200,9.5,4.0,38121
35100,9.25,2.0,35360
22500,5.75,1.0,22045
34200,7.75,3.0,30680
28800,7.25,3.0,29109
20700,9.25,3.0,36129
18900,6.0,10.0,30532
2700,7.0,1.0,26534
18900,6.5,8.0,31001
20700,8.5,3.0,33530
19800,8.25,3.0,32736
27000,9.0,10.0,41496
34200,7.75,3.0,30910
33300,8.5,1.0,31961
22500,7.25,3.0,28895
32400,8.0,1.0,30152
19800,9.5,4.0,37783
21600,8.25,2.0,31976
25200,5.75,8.0,28035
30600,7.5,2.0,29187
30600,6.0,6.0,27187
31500,7.5,2.0,29156
29700,9.75,1.0,36368
33300,6.0,1.0,22869
35100,6.25,3.0,25350
33300,6.5,1.0,24653
73800,7.25,1.0,27472
35100,6.5,6.0,28927
32400,8.5,2.0,32872
20700,5.75,2.0,22937
25200,7.25,1.0,27472
29700,5.75,5.0,25305
33300,7.75,10.0,36762
34200,6.75,1.0,25673
31500,5.0,5.0,22326
19800,5.0,2.0,20204
22500,5.0,10.0,26579
34200,9.0,2.0,34673
32400,5.25,8.0,25720
30600,5.5,9.0,27644
18900,7.25,3.0,28933
23400,7.0,3.0,28027
56700,9.75,4.0,38875
80100,9.5,3.0,37202
30600,7.0,4.0,28793
23400,5.25,1.0,20229
24300,10.0,4.0,39950
64800,7.5,3.0,29861
9000,10.0,1.0,37299
32400,6.25,1.0,23803
32400,7.25,1.0,27492
28800,10.0,1.0,37380
35100,8.5,3.0,33568
35100,9.0,3.0,35402
18000,5.5,3.0,22796
21600,7.75,1.0,29229
20700,8.25,2.0,31815
19800,5.25,3.0,22050
29700,5.75,2.0,22763
35100,7.0,3.0,28033
24300,5.75,3.0,23838
19800,8.25,1.0,30958
20700,7.5,1.0,28300
30600,9.0,3.0,35181
23400,9.5,4.0,38025
18900,8.75,3.0,34349
29700,6.5,1.0,24646
69300,10.0,2.0,38242
26100,6.75,4.0,28371
34200,8.25,1.0,30966
27900,6.0,8.0,28638
18000,5.5,9.0,28287
18900,9.5,1.0,35500
28800,5.25,2.0,21053
24300,6.5,1.0,24665
18000,9.25,1.0,34664
54000,9.5,1.0,35534
34200,5.5,2.0,21990
33300,9.75,1.0,36362
28800,8.75,8.0,39012
34200,6.5,1.0,24733
31500,8.75,10.0,40724
22500,6.0,4.0,25612
27000,6.75,1.0,25622
46800,9.25,7.0,39618
29700,6.0,1.0,22893
27900,5.75,2.0,22731
30600,7.0,9.0,33122
33300,7.75,2.0,30017
32400,7.25,3.0,28991
32400,5.0,6.0,23407
23400,5.75,9.0,28223
18000,6.0,9.0,28979
26100,9.0,4.0,35995
22500,7.75,3.0,30957
25200,7.75,3.0,31013
20700,5.75,1.0,22017
26100,8.25,1.0,31054
35100,7.25,3.0,29255
45900,7.25,3.0,29165
26100,9.5,2.0,36420
19800,10.0,2.0,38126
18900,9.25,1.0,34567
27900,5.0,3.0,20885
34200,6.25,3.0,25611
61200,6.0,1.0,22958
33300,6.5,3.0,26459
18000,6.25,1.0,23840
18900,6.25,1.0,23801
31500,6.75,8.0,31419
27900,5.0,5.0,22817
29700,8.75,1.0,32780
19800,6.5,1.0,24735
24300,9.0,4.0,36327
21600,6.75,1.0,25621
34200,10.0,1.0,37315
19800,8.75,4.0,35324
22500,9.25,1.0,34625
73800,5.0,1.0,19329
54000,8.25,1.0,31013
25200,6.75,1.0,25546
32400,6.0,3.0,24461
31500,5.75,4.0,24602
24300,6.25,1.0,23833
22500,6.5,1.0,24647
32400,9.75,6.0,40850
21600,9.75,4.0,38938
35100,10.0,1.0,37358
25200,5.0,1.0,19254
27900,8.25,1.0,31062
23400,6.0,2.0,23602
22500,5.25,3.0,21888
18900,8.0,1.0,30187
27900,8.0,2.0,30908
30600,7.25,2.0,28398
31500,7.5,1.0,28295
24300,8.0,2.0,31076
22500,7.5,2.0,29234
20700,9.0,1.0,33774
20700,6.25,4.0,26217
9000,9.75,10.0,43242
22500,9.75,6.0,40445
27900,6.0,3.0,24597
20700,8.25,2.0,31907
18000,5.75,4.0,24470
21600,9.0,3.0,35573
18000,6.75,4.0,28351
19800,8.75,6.0,36563
21600,9.75,6.0,40644
27000,5.25,3.0,21647
27000,7.0,1.0,26547
27900,5.25,4.0,22646
30600,8.25,1.0,30964
18000,7.5,2.0,29016
25200,6.75,6.0,29619
18000,9.0,2.0,34431
28800,7.5,4.0,30695
26100,6.75,3.0,27417
24300,6.0,2.0,23840
37800,6.0,1.0,22883
19800,10.0,5.0,40465
63000,8.25,6.0,34930
28800,8.0,1.0,30127
29700,8.75,1.0,32726
47700,6.75,1.0,25571
31500,8.5,1.0,31916
33300,6.75,9.0,31808
27000,5.25,3.0,21987
18900,8.25,1.0,30932
34200,7.75,7.0,33969
24300,8.25,1.0,31005
21600,5.25,1.0,20259
27000,10.0,3.0,39104
31500,6.25,9.0,31081
31500,6.0,1.0,22833
63000,7.25,1.0,27381
29700,6.0,1.0,22824
35100,6.0,6.0,27411
47700,7.75,1.0,29198
22500,7.25,2.0,28139
27900,6.5,3.0,26337
29700,7.5,1.0,28374
35100,5.5,1.0,21151
30600,7.25,3.0,29104
22500,8.0,1.0,30101
28800,9.75,1.0,36465
24300,9.0,1.0,33671
18900,6.0,3.0,24609
22500,9.0,4.0,35975
33300,6.0,1.0,22966
28800,7.5,1.0,28231
23400,5.0,2.0,20167
35100,7.5,3.0,29779
27900,10.0,4.0,39524
1800,9.25,1.0,34614
34200,10.0,2.0,38147
35100,6.5,6.0,29275
27900,9.0,1.0,33739
23400,7.0,7.0,31333
28800,9.75,1.0,36446
85500,7.75,2.0,30049
21600,10.0,8.0,43183
15300,6.5,2.0,25480
32400,9.0,1.0,33633
22500,6.75,2.0,26302
28800,8.0,1.0,30052
28800,9.75,1.0,36437
22500,6.5,1.0,24776
30600,10.0,2.0,38075
19800,8.75,1.0,32888
18000,6.75,9.0,31899
29700,6.25,1.0,23800
80100,9.0,2.0,34512
31500,8.75,8.0,38161
33300,6.0,7.0,27614
35100,9.25,3.0,36203
18000,9.0,4.0,35980
21600,6.25,9.0,29866
20700,5.75,9.0,28279
23400,5.5,1.0,21021
20700,6.5,1.0,24738
26100,6.5,2.0,25408
35100,6.75,3.0,27460
29700,9.75,3.0,38049
31500,6.75,8.0,31493
28800,8.5,2.0,32727
34200,6.25,6.0,28073
23400,9.0,2.0,34550
27000,5.0,7.0,24349
26100,7.75,9.0,36054
26100,8.75,1.0,32848
22500,7.75,2.0,30056
54900,8.5,1.0,31862
33300,7.25,6.0,31822
33300,7.5,2.0,29088
19800,6.5,2.0,25461
32400,10.0,2.0,38191
29700,7.75,2.0,29978
34200,8.75,6.0,36901
30600,6.75,3.0,27118
30600,9.25,6.0,38818
45000,8.0,3.0,31646
27000,7.75,10.0,36365
31500,6.5,2.0,25519
19800,9.5,2.0,36467
26100,6.25,1.0,23817
32400,5.0,1.0,19328
24300,7.75,5.0,32372
21600,9.75,3.0,37948
25200,9.0,2.0,34398
20700,6.25,1.0,23811
26100,6.0,2.0,23667
30600,9.25,3.0,36209
79200,8.5,1.0,31890
20700,8.25,1.0,30938
18000,6.25,2.0,24670
21600,6.0,9.0,29937
25200,6.75,1.0,25686
20700,7.25,8.0,32704
26100,9.75,3.0,38216
23400,6.0,5.0,26051
19800,7.0,1.0,26543
30600,8.75,1.0,32726
22500,9.25,7.0,40086
25200,5.75,4.0,24738
6300,6.5,6.0,29112
30600,8.0,2.0,30997
18000,6.25,2.0,24602
24300,6.0,5.0,26545
34200,5.5,1.0,21089
33300,6.75,1.0,25629
24300,8.25,4.0,33571
21600,9.0,1.0,33661
25200,6.75,2.0,26501
32400,8.75,5.0,35917
33300,6.75,3.0,27302
21600,5.0,7.0,23875
21600,8.5,1.0,31840
24300,6.25,3.0,25519
82800,5.75,2.0,22820
20700,8.0,3.0,31811
35100,8.25,3.0,32840
31500,5.5,3.0,22918
24300,8.0,4.0,32421
1800,5.5,9.0,28038
26100,6.25,10.0,31528
35100,5.0,2.0,20244
18000,6.0,2.0,23729
78300,8.25,1.0,30935
25200,9.75,2.0,37180
23400,5.25,2.0,21049
54000,7.75,2.0,29924
59400,9.0,2.0,34424
33300,9.75,1.0,36387
33300,6.0,1.0,22841
21600,7.0,10.0,34067
20700,9.25,4.0,36962
31500,9.5,8.0,41753
35100,8.25,1.0,30988
30600,6.25,3.0,25388
35100,7.0,4.0,29001
18000,9.75,2.0,37184
29700,8.5,3.0,33741
66600,9.25,3.0,36368
34200,7.75,3.0,30937
19800,9.25,3.0,36344
48600,6.25,2.0,24681
34200,6.0,4.0,25352
18000,6.75,2.0,26316
33300,5.5,4.0,23882
18900,5.75,5.0,25147
29700,8.25,5.0,34182
30600,5.75,1.0,22030
45900,6.5,3.0,26482
30600,8.5,1.0,31901
19800,6.5,9.0,31953
27000,5.5,1.0,21038
29700,6.0,1.0,22929
22500,9.75,5.0,40076
22500,9.75,4.0,38989
22500,9.5,2.0,36353
26100,5.25,1.0,20197
35100,7.75,3.0,30960
33300,9.0,7.0,38333
35100,10.0,2.0,38064
34200,6.0,1.0,22931
33300,5.25,1.0,20245
22500,7.25,1.0,27464
27000,8.0,4.0,32349
27000,9.75,5.0,39447
18900,7.0,3.0,28057
30600,9.0,7.0,38403
18000,8.25,3.0,32777
27000,5.0,1.0,19219
26100,7.0,3.0,28110
32400,10.0,1.0,37288
30600,5.75,7.0,27031
32400,7.5,3.0,30137
18000,9.25,3.0,36370
31500,8.5,2.0,32869
80100,8.5,3.0,33488
25200,9.25,8.0,40542
52200,8.75,10.0,40772
27000,8.0,2.0,30875
34200,7.5,6.0,32666
26100,5.75,7.0,26679
27000,8.5,1.0,31878
76500,5.0,4.0,21665
28800,9.25,1.0,34617
23400,8.5,3.0,33583
28800,5.75,9.0,28535
27900,9.25,1.0,34660
74700,10.0,1.0,37248
28800,9.75,1.0,36402
19800,8.75,3.0,34545
74700,7.5,2.0,29244
45000,5.5,1.0,21163
46800,6.25,2.0,24691
30600,6.0,8.0,28831
20700,7.25,1.0,27419
19800,8.75,1.0,32836
26100,6.25,2.0,24693
35100,6.5,2.0,25604
45900,5.75,2.0,22779
13500,10.0,1.0,37270
22500,7.25,3.0,28870
25200,9.25,3.0,36378
26100,5.25,1.0,20241
27000,5.5,7.0,26126
32400,6.75,10.0,33324
19800,9.25,2.0,35308
31500,7.25,2.0,28389
20700,7.75,4.0,31586
23400,6.75,3.0,27170
38700,6.25,2.0,24560
23400,5.5,2.0,21833
35100,7.25,3.0,29182
22500,10.0,1.0,37380
35100,6.5,8.0,30801
18000,6.0,2.0,23862
20700,6.5,3.0,26416
27900,5.0,1.0,19359
29700,8.75,3.0,34469
18900,9.0,5.0,37253
34200,8.0,2.0,30852
51300,9.0,8.0,39445
19800,10.0,7.0,42202
28800,8.0,1.0,30152
35100,5.25,1.0,20229
25200,9.0,1.0,33733
47700,6.0,2.0,23633
62100,5.5,4.0,23529
79200,8.5,1.0,31842
25200,9.75,2.0,37245
31500,5.5,4.0,23460
35100,6.0,4.0,25222
41400,8.25,5.0,34293
21600,6.25,1.0,23818
26100,6.0,1.0,22885
18000,8.75,6.0,37386
18000,7.75,1.0,29157
26100,8.0,2.0,30901
30600,9.25,4.0,37082
18900,9.0,9.0,39782
29700,8.25,4.0,33390
32400,7.75,3.0,31058
33300,5.75,2.0,22863
18000,8.75,1.0,32790
35100,5.0,2.0,20101
18000,7.25,2.0,28275
31500,6.5,1.0,24625
27000,5.0,7.0,24233
34200,7.5,3.0,29805
20700,6.0,2.0,23662
30600,5.75,1.0,21979
41400,8.25,2.0,31867
33300,5.25,1.0,20241
33300,5.5,1.0,21122
34200,9.5,3.0,37124
19800,7.25,2.0,28134
31500,7.75,1.0,29167
31500,10.0,1.0,37358
25200,7.75,5.0,32844
31500,6.0,1.0,22926
23400,7.5,3.0,30134
21600,8.75,10.0,40076
34200,9.25,1.0,34602
30600,5.5,1.0,21107
21600,7.25,3.0,29162
64800,5.25,3.0,21770
25200,8.25,1.0,31050
19800,8.75,1.0,32865
28800,6.75,8.0,31132
19800,9.0,2.0,34674
21600,6.75,2.0,26511
25200,9.0,2.0,34535
25200,5.5,4.0,23529
31500,7.75,10.0,37378
11700,6.0,1.0,22851
27000,7.5,1.0,28268
18900,8.0,1.0,30132
32400,9.75,5.0,40028
34200,9.5,3.0,36969
42300,5.0,2.0,20203
19800,9.0,1.0,33688
72000,7.0,3.0,28000
20700,8.5,3.0,33406
20700,6.5,6.0,28872
19800,8.0,1.0,30124
30600,6.25,3.0,25452
34200,5.75,1.0,21997
80100,7.0,1.0,26526
18000,6.0,3.0,24376
30600,6.25,1.0,23790
29700,8.75,3.0,34397
32400,8.75,3.0,34503
18900,7.5,1.0,28285
2700,9.5,1.0,35462
32400,7.0,2.0,27416
19800,6.75,1.0,25614
29700,8.5,1.0,31937
18900,5.5,5.0,24224
26100,6.5,3.0,26439
23400,9.5,3.0,37056
24300,9.75,1.0,36375
31500,5.5,1.0,21162
35100,7.5,8.0,33877
72900,5.75,2.0,22862
72900,9.0,5.0,37301
35100,9.25,7.0,39123
53100,9.25,1.0,34671
35100,8.25,3.0,32776
27900,8.75,1.0,32775
51300,6.75,3.0,27198
31500,6.0,1.0,22925
85500,5.25,2.0,20933
27000,9.5,1.0,35423
72900,9.0,7.0,38986
20700,8.5,5.0,35393
22500,8.5,2.0,32895
20700,9.0,8.0,39235
18900,9.0,1.0,33750
32400,10.0,1.0,37334
21600,7.25,9.0,34025
19800,6.0,1.0,22958
21600,9.25,2.0,35552
20700,9.0,1.0,33699
28800,7.5,3.0,29862
70200,7.0,10.0,34124
33300,5.75,4.0,24403
34200,8.5,2.0,32673
23400,9.0,4.0,36261
19800,5.0,1.0,19334
44100,8.0,9.0,36817
22500,5.75,7.0,27201
27900,8.0,1.0,30081
33300,6.75,2.0,26441
33300,5.25,3.0,21772
28800,10.0,1.0,37317
32400,9.25,4.0,37131
29700,9.25,5.0,38182
18900,5.0,6.0,23049
34200,8.0,3.0,31759
32400,8.75,1.0,32752
23400,7.25,10.0,35506
21600,8.25,3.0,32626
34200,6.25,5.0,27261
4500,9.0,1.0,33744
24300,7.75,1.0,29258
19800,6.75,10.0,33032
19800,8.75,1.0,32835
25200,6.75,2.0,26534
32400,6.25,7.0,28998
27900,9.25,6.0,38612
21600,8.25,1.0,30973
34200,6.25,2.0,24797
23400,7.0,1.0,26512
40500,10.0,10.0,45224
33300,8.0,1.0,30107
35100,8.75,3.0,34483
29700,6.75,1.0,25607
21600,8.5,3.0,33601
31500,6.75,9.0,32295
18000,6.25,3.0,25576
30600,6.5,1.0,24713
25200,5.75,8.0,28095
34200,6.5,1.0,24742
24300,8.25,6.0,35502
32400,9.0,1.0,33776
28800,7.75,2.0,30157
19800,8.75,10.0,40370
19800,7.75,8.0,34950
10800,7.0,2.0,27384
35100,6.0,10.0,30806
34200,8.0,1.0,30074
25200,9.0,2.0,34625
33300,8.5,2.0,32712
19800,5.75,10.0,28999
30600,8.25,1.0,30985
21600,8.5,10.0,39107
29700,5.5,1.0,21094
900,7.5,9.0,35328
34200,7.25,1.0,27316
32400,8.0,1.0,30044
27000,8.25,2.0,31835
31500,9.5,4.0,37904
27000,10.0,1.0,37228
22500,6.75,3.0,27284
33300,7.0,3.0,28065
18000,9.5,1.0,35557
19800,8.0,3.0,31614
30600,5.75,2.0,22959
22500,6.75,5.0,29127
19800,8.0,1.0,30160
19800,5.25,3.0,21671
24300,7.0,1.0,26570
18900,9.5,7.0,40906
12600,6.25,4.0,26152
35100,5.0,9.0,26575
33300,8.75,10.0,39820
32400,9.75,3.0,38021
24300,6.25,1.0,23827
26100,8.75,4.0,35382
51300,7.75,7.0,34600
34200,7.0,5.0,29617
18000,7.75,1.0,29234
11700,6.0,9.0,29505
32400,9.0,2.0,34657
30600,9.0,8.0,39703
27000,8.75,1.0,32765
22500,9.5,1.0,35599
23400,7.75,1.0,29189
24300,7.5,1.0,28360
20700,5.25,1.0,20221
20700,9.5,1.0,35502
33300,8.25,3.0,32592
19800,8.5,1.0,31949
18900,6.0,8.0,28824
27000,5.75,3.0,23473
21600,8.5,1.0,31962
32400,7.25,3.0,29098
29700,6.0,2.0,23614
19800,7.25,4.0,30125
34200,9.75,9.0,43423
19800,9.0,4.0,36458
32400,8.25,1.0,30957
19800,5.0,1.0,19293
20700,7.5,4.0,30673
31500,8.75,1.0,32887
18000,10.0,4.0,39631
23400,5.5,7.0,26263
25200,5.0,1.0,19291
27000,8.5,10.0,39899
27900,9.75,1.0,36392
25200,9.25,1.0,34635
6300,10.0,1.0,37232
73800,9.25,9.0,41043
29700,5.5,8.0,26476
46800,9.0,10.0,40700
20700,8.75,1.0,32763
3600,9.5,3.0,37117
34200,9.0,9.0,40594
19800,5.75,5.0,25173
29700,9.0,3.0,35582
25200,7.75,4.0,31446
27900,7.25,1.0,27398
29700,6.5,2.0,25547
24300,7.75,2.0,30183
19800,5.5,3.0,22791
28800,7.0,2.0,27477
22500,6.0,4.0,25245
23400,5.25,4.0,22518
29700,9.25,9.0,40823
13500,9.75,2.0,37324
26100,9.75,7.0,41040
18000,8.25,2.0,31800
27900,5.5,3.0,22675
22500,8.75,3.0,34381
29700,5.0,1.0,19239
29700,7.5,3.0,30069
26100,5.75,5.0,25071
19800,5.75,4.0,24215
21600,8.0,1.0,30099
29700,8.5,2.0,32628
33300,6.25,2.0,24668
31500,8.0,1.0,30047
31500,9.75,1.0,36375
23400,7.0,3.0,28057
29700,8.25,4.0,33326
9900,9.25,7.0,39842
9000,5.0,10.0,26591
36000,7.75,9.0,35820
24300,5.75,1.0,22037
24300,9.25,2.0,35374
35100,5.75,9.0,29138
26100,7.75,1.0,29189
26100,8.5,1.0,31951
48600,8.25,1.0,31008
18000,8.75,1.0,32840
32400,9.25,5.0,37893
29700,7.5,10.0,36280
19800,8.25,1.0,31007
33300,9.0,1.0,33724
23400,8.5,9.0,38116
19800,7.75,1.0,29292
18000,5.0,2.0,20182
24300,9.0,1.0,33756
19800,9.75,2.0,37140
28800,5.75,4.0,24576
24300,9.0,2.0,34520
23400,5.75,1.0,21998
24300,7.0,6.0,30514
35100,9.75,1.0,36445
33300,8.25,3.0,32671
34200,10.0,1.0,37283
81900,5.0,10.0,26135
22500,5.25,1.0,20134
35100,7.25,2.0,28254
32400,9.75,10.0,43953
29700,8.75,1.0,32822
27900,10.0,3.0,39160
63900,8.25,1.0,30929
83700,8.0,3.0,31579
33300,7.25,1.0,27364
26100,10.0,4.0,39736
27900,5.25,1.0,20164
26100,9.5,2.0,36439
27000,6.25,8.0,30199
33300,9.25,1.0,34607
32400,8.0,1.0,30183
25200,8.0,4.0,32557
29700,6.75,1.0,25633
25200,9.75,1.0,36481
31500,8.25,1.0,31073
26100,6.0,2.0,23692
26100,7.75,4.0,31957
29700,9.75,4.0,38962
31500,5.75,1.0,21963
18900,8.75,2.0,33644
19800,7.25,4.0,29757
30600,9.0,3.0,35542
33300,7.75,9.0,35580
35100,6.0,3.0,24485
4500,9.0,1.0,33721
20700,9.25,2.0,35494
41400,10.0,4.0,40022
24300,8.25,3.0,32457
24300,7.25,5.0,30502
27900,6.25,7.0,28579
23400,9.0,1.0,33657
34200,8.5,7.0,37377
49500,7.5,6.0,32503
18000,9.0,1.0,33671
18900,8.0,1.0,30130
26100,6.0,1.0,22895
31500,7.25,3.0,29270
24300,8.0,1.0,30105
33300,5.0,8.0,25587
2700,5.5,1.0,21164
19800,7.75,2.0,29988
19800,8.0,4.0,32466
29700,8.25,3.0,32556
5400,9.25,3.0,36340
25200,8.75,1.0,32860
28800,8.5,4.0,34138
33300,10.0,3.0,38964
18900,7.0,5.0,29914
16200,5.5,7.0,26381
39600,9.75,4.0,39013
81000,8.75,1.0,32779
19800,9.75,3.0,37988
24300,9.25,3.0,36078
19800,5.75,1.0,22066
27000,7.0,3.0,28328
23400,7.75,3.0,30702
27000,7.75,2.0,30066
28800,10.0,2.0,38165
78300,6.25,1.0,23816
18000,7.5,1.0,28299
19800,9.25,4.0,36855
28800,5.0,1.0,19241
25200,5.5,4.0,23459
24300,10.0,9.0,43463
26100,6.25,1.0,23763
35100,7.0,6.0,30708
34200,8.75,1.0,32754
21600,7.5,1.0,28337
30600,5.75,1.0,22082
32400,6.5,2.0,25682
28800,6.0,4.0,25665
26100,7.5,9.0,35082
27000,5.0,8.0,25370
33300,5.0,8.0,25148
27900,6.0,3.0,24618
28800,7.5,1.0,28373
33300,7.5,3.0,30025
25200,8.75,1.0,32769
26100,7.0,9.0,33681
1800,7.75,1.0,29249
29700,5.5,1.0,21110
21600,5.25,3.0,21909
35100,8.5,3.0,33691
23400,5.25,2.0,21144
23400,8.5,1.0,31839
32400,6.5,7.0,29713
26100,9.5,1.0,35548
84600,7.25,7.0,32305
30600,8.25,1.0,31016
22500,9.0,2.0,34409
35100,7.25,1.0,27387
27000,7.25,5.0,30827
23400,6.0,2.0,23807
21600,6.75,4.0,28134
18900,6.0,4.0,25442
35100,9.5,1.0,35462
20700,8.5,1.0,31936
33300,8.25,3.0,32885
23400,7.25,3.0,29045
32400,7.25,6.0,31565
27900,8.0,7.0,35002
33300,7.5,4.0,31014
35100,8.75,1.0,32749
21600,9.5,3.0,37220
27000,7.25,1.0,27415
13500,8.0,4.0,32365
30600,5.5,2.0,21801
31500,10.0,6.0,41186
22500,8.75,10.0,40511
32400,5.5,3.0,22704
19800,7.25,1.0,27417
20700,5.5,7.0,26474
32400,6.0,5.0,26328
24300,6.75,2.0,26417
19800,7.0,4.0,29237
30600,5.0,2.0,20120
27900,6.5,1.0,24728
33300,6.75,1.0,25530
75600,6.75,8.0,31059
20700,9.25,2.0,35435
24300,9.75,2.0,37329
33300,10.0,3.0,39044
27000,6.75,4.0,28012
26100,5.25,3.0,22064
25200,8.5,3.0,33707
21600,8.25,1.0,30928
21600,8.0,3.0,31913
31500,6.0,6.0,27412
18000,5.0,3.0,20995
23400,5.75,9.0,28617
21600,7.0,7.0,31957
57600,5.75,10.0,28988
30600,8.0,2.0,30937
18900,6.25,1.0,23853
7200,7.75,3.0,30702
13500,5.75,3.0,23729
28800,6.0,1.0,22932
18000,6.5,4.0,27126
34200,5.5,1.0,21155
72000,7.5,10.0,35921
12600,6.0,1.0,22873
19800,6.75,6.0,29853
22500,6.5,2.0,25422
25200,5.0,1.0,19370
71100,9.25,8.0,40836
21600,7.25,2.0,28141
35100,6.75,2.0,26292
34200,7.5,7.0,33577
19800,5.25,2.0,21089
27000,5.75,1.0,22048
34200,9.0,6.0,38246
27900,9.5,5.0,39051
20700,10.0,1.0,37259
23400,10.0,4.0,39818
28800,5.25,10.0,27489
21600,9.25,1.0,34617
32400,9.5,1.0,35419
19800,7.0,1.0,26500
32400,8.25,9.0,37772
13500,8.25,1.0,31037
34200,7.25,4.0,29726
28800,7.0,1.0,26511
54900,6.0,1.0,22914
32400,6.25,1.0,23734
21600,6.75,3.0,27206
34200,9.25,6.0,39087
43200,8.0,1.0,30129
23400,7.0,3.0,28125
18900,6.5,7.0,29333
32400,5.0,3.0,21129
27000,5.25,6.0,24273
34200,10.0,8.0,43170
21600,6.25,1.0,23824
25200,5.75,2.0,22712
69300,9.5,1.0,35476
34200,8.0,1.0,30042
19800,8.25,1.0,31015
68400,9.25,7.0,39549
22500,7.25,10.0,34679
64800,7.75,3.0,30773
30600,10.0,4.0,39775
31500,7.25,5.0,30808
21600,6.25,1.0,23813
27900,9.0,1.0,33705
31500,7.25,2.0,28141
23400,5.0,4.0,21769
34200,7.0,4.0,28866
45000,7.0,1.0,26470
69300,9.75,7.0,41142
30600,6.5,1.0,24755
27900,6.5,10.0,31990
32400,5.0,9.0,26489
31500,5.5,3.0,22924
27000,5.75,4.0,24444
27900,6.25,5.0,27049
31500,7.5,1.0,28256
32400,5.0,2.0,20131
18900,8.5,2.0,32611
23400,9.75,1.0,36435
22500,6.25,3.0,25648
7200,5.75,2.0,22913
29700,5.0,7.0,24791
25200,8.25,3.0,32765
73800,5.5,6.0,24994
33300,8.25,3.0,32790
25200,9.0,6.0,37474
33300,10.0,2.0,38081
20700,6.75,6.0,30092
18900,8.0,1.0,30172
24300,6.5,1.0,24629
24300,8.25,8.0,37025
27900,10.0,4.0,40056
21600,6.25,3.0,25545
46800,10.0,1.0,37247
22500,6.0,3.0,24704
33300,7.75,2.0,30136
30600,7.75,2.0,30041
31500,5.0,6.0,23437
18000,8.5,8.0,38183
27900,5.25,3.0,21899
20700,10.0,1.0,37333
18900,5.0,5.0,22817
21600,9.5,6.0,40084
34200,6.25,3.0,25432
20700,6.75,1.0,25595
33300,9.5,3.0,37092
33300,5.25,4.0,22476
28800,10.0,1.0,37215
27900,6.25,2.0,24505
31500,6.75,9.0,32126
27900,6.75,6.0,29816
21600,7.25,4.0,29616
31500,5.75,1.0,21984
22500,9.5,3.0,37391
30600,7.5,2.0,29160
19800,6.75,1.0,25571
19800,6.0,3.0,24709
32400,5.0,2.0,20140
59400,5.0,1.0,19357
30600,8.0,4.0,32343
21600,7.25,10.0,35418
20700,7.75,10.0,36049
21600,8.5,1.0,31922
26100,7.0,1.0,26551
33300,7.75,7.0,34002
68400,8.25,3.0,32760
25200,7.25,1.0,27458
33300,9.0,10.0,40633
33300,8.25,1.0,31024
22500,8.75,1.0,32748
25200,5.5,4.0,23670
31500,5.75,3.0,23591
28800,6.25,8.0,29256
21600,5.25,3.0,21683
18900,8.25,3.0,32534
27000,8.5,1.0,31876
31500,5.25,4.0,22532
35100,7.25,10.0,34308
33300,5.25,3.0,21931
22500,9.0,3.0,35336
23400,10.0,1.0,37364
24300,7.75,4.0,31858
31500,8.0,3.0,31749
45000,9.75,2.0,37247
1800,9.0,1.0,33715
18900,6.5,2.0,25652
2700,7.0,10.0,34428
2700,9.75,2.0,37120
29700,9.0,3.0,35298
18000,7.5,2.0,29180
18000,5.5,6.0,25218
33300,5.0,10.0,26556
32400,6.25,1.0,23756
23400,7.0,1.0,26470
46800,8.25,7.0,35912
